"txId", "isin", "quantity", "customerId"
"ID04686","ISIN1054","9629","CUS1416"
"ID04687","ISIN1147","9145","CUS1338"
"ID04688","ISIN1081","2844","CUS1376"
"ID04689","ISIN1029","2687","CUS1108"
"ID04690","ISIN1135","4317","CUS1391"
"ID04691","ISIN1057","9402","CUS1105"
"ID04692","ISIN1086","5610","CUS1131"
"ID04693","ISIN1132","4062","CUS1421"
"ID04694","ISIN1035","1275","CUS1102"
"ID04695","ISIN1143","7379","CUS1062"
"ID04696","ISIN1009","2249","CUS1250"
"ID04697","ISIN1106","3863","CUS1020"
"ID04698","ISIN1097","8557","CUS1399"
"ID04699","ISIN1019","3630","CUS1299"
"ID04700","ISIN1082","5862","CUS1236"
"ID04701","ISIN1143","4107","CUS1494"
"ID04702","ISIN1048","6792","CUS1091"
"ID04703","ISIN1085","4161","CUS1139"
"ID04704","ISIN1091","9007","CUS1384"
"ID04705","ISIN1010","6204","CUS1235"
"ID04706","ISIN1124","7231","CUS1432"
"ID04707","ISIN1028","1545","CUS1475"
"ID04708","ISIN1017","8651","CUS1354"
"ID04709","ISIN1072","4840","CUS1172"
"ID04710","ISIN1012","6723","CUS1078"
"ID04711","ISIN1008","7972","CUS1011"
"ID04712","ISIN1035","6686","CUS1372"
"ID04713","ISIN1143","3064","CUS1046"
"ID04714","ISIN1052","7084","CUS1376"
"ID04715","ISIN1136","2621","CUS1233"
"ID04716","ISIN1027","8050","CUS1137"
"ID04717","ISIN1128","1526","CUS1220"
"ID04718","ISIN1008","8945","CUS1422"
"ID04719","ISIN1024","8126","CUS1019"
"ID04720","ISIN1014","2114","CUS1092"
"ID04721","ISIN1090","7765","CUS1302"
"ID04722","ISIN1113","4935","CUS1080"
"ID04723","ISIN1072","4558","CUS1025"
"ID04724","ISIN1096","1189","CUS1004"
"ID04725","ISIN1119","7125","CUS1038"
"ID04726","ISIN1012","6913","CUS1074"
"ID04727","ISIN1068","4431","CUS1168"
"ID04728","ISIN1086","8718","CUS1207"
"ID04729","ISIN1037","3503","CUS1319"
"ID04730","ISIN1044","1894","CUS1292"
"ID04731","ISIN1017","8547","CUS1316"
"ID04732","ISIN1005","1173","CUS1008"
"ID04733","ISIN1040","9527","CUS1426"
"ID04734","ISIN1074","8379","CUS1319"
"ID04735","ISIN1024","8273","CUS1105"
"ID04736","ISIN1134","1567","CUS1007"
"ID04737","ISIN1086","7024","CUS1137"
"ID04738","ISIN1113","9900","CUS1499"
"ID04739","ISIN1067","2892","CUS1177"
"ID04740","ISIN1055","9086","CUS1049"
"ID04741","ISIN1034","4789","CUS1145"
"ID04742","ISIN1021","5852","CUS1059"
"ID04743","ISIN1041","7046","CUS1016"
"ID04744","ISIN1000","8472","CUS1153"
"ID04745","ISIN1129","4563","CUS1363"
"ID04746","ISIN1093","3988","CUS1011"
"ID04747","ISIN1057","8080","CUS1068"
"ID04748","ISIN1125","2570","CUS1053"
"ID04749","ISIN1112","9975","CUS1121"
"ID04750","ISIN1014","5354","CUS1047"
"ID04751","ISIN1020","3174","CUS1269"
"ID04752","ISIN1127","8726","CUS1466"
"ID04753","ISIN1050","6814","CUS1453"
"ID04754","ISIN1133","9988","CUS1221"
"ID04755","ISIN1082","7592","CUS1213"
"ID04756","ISIN1129","9714","CUS1323"
"ID04757","ISIN1059","6502","CUS1193"
"ID04758","ISIN1052","7267","CUS1053"
"ID04759","ISIN1140","7136","CUS1269"
"ID04760","ISIN1028","6370","CUS1050"
"ID04761","ISIN1131","3945","CUS1438"
"ID04762","ISIN1112","6526","CUS1085"
"ID04763","ISIN1141","5071","CUS1080"
"ID04764","ISIN1109","6213","CUS1420"
"ID04765","ISIN1143","1140","CUS1468"
"ID04766","ISIN1138","6305","CUS1113"
"ID04767","ISIN1089","1202","CUS1114"
"ID04768","ISIN1103","8075","CUS1186"
"ID04769","ISIN1003","8915","CUS1210"
"ID04770","ISIN1130","6540","CUS1073"
"ID04771","ISIN1056","9630","CUS1130"
"ID04772","ISIN1066","6052","CUS1054"
"ID04773","ISIN1112","7029","CUS1458"
"ID04774","ISIN1031","7911","CUS1101"
"ID04775","ISIN1024","9852","CUS1244"
"ID04776","ISIN1129","6985","CUS1488"
"ID04777","ISIN1005","1605","CUS1087"
"ID04778","ISIN1150","1698","CUS1342"
"ID04779","ISIN1146","5403","CUS1086"
"ID04780","ISIN1129","7179","CUS1078"
"ID04781","ISIN1025","1363","CUS1307"
"ID04782","ISIN1068","6620","CUS1015"
"ID04783","ISIN1094","1033","CUS1437"
"ID04784","ISIN1012","4153","CUS1027"
"ID04785","ISIN1056","2539","CUS1052"
"ID04786","ISIN1013","4402","CUS1128"
"ID04787","ISIN1108","8651","CUS1139"
"ID04788","ISIN1018","4902","CUS1297"
"ID04789","ISIN1044","8636","CUS1032"
"ID04790","ISIN1089","9182","CUS1485"
"ID04791","ISIN1098","1756","CUS1091"
"ID04792","ISIN1138","2401","CUS1192"
"ID04793","ISIN1129","3170","CUS1131"
"ID04794","ISIN1043","1287","CUS1400"
"ID04795","ISIN1122","2998","CUS1088"
"ID04796","ISIN1147","8995","CUS1478"
"ID04797","ISIN1075","1563","CUS1322"
"ID04798","ISIN1146","7483","CUS1111"
"ID04799","ISIN1136","3683","CUS1404"
"ID04800","ISIN1031","8723","CUS1192"
"ID04801","ISIN1075","4046","CUS1045"
"ID04802","ISIN1050","3394","CUS1465"
"ID04803","ISIN1056","4628","CUS1087"
"ID04804","ISIN1064","2736","CUS1491"
"ID04805","ISIN1096","7091","CUS1089"
"ID04806","ISIN1108","6566","CUS1428"
"ID04807","ISIN1108","1689","CUS1116"
"ID04808","ISIN1134","2579","CUS1251"
"ID04809","ISIN1078","9315","CUS1355"
"ID04810","ISIN1046","2418","CUS1362"
"ID04811","ISIN1105","7499","CUS1251"
"ID04812","ISIN1129","9364","CUS1215"
"ID04813","ISIN1021","6106","CUS1068"
"ID04814","ISIN1094","8284","CUS1335"
"ID04815","ISIN1068","6581","CUS1205"
"ID04816","ISIN1061","9699","CUS1150"
"ID04817","ISIN1042","8368","CUS1490"
"ID04818","ISIN1117","4720","CUS1472"
"ID04819","ISIN1025","1929","CUS1024"
"ID04820","ISIN1100","1676","CUS1420"
"ID04821","ISIN1144","9758","CUS1382"
"ID04822","ISIN1130","6389","CUS1026"
"ID04823","ISIN1097","1424","CUS1442"
"ID04824","ISIN1023","9225","CUS1408"
"ID04825","ISIN1005","4618","CUS1124"
"ID04826","ISIN1104","2001","CUS1421"
"ID04827","ISIN1069","1094","CUS1338"
"ID04828","ISIN1127","4766","CUS1468"
"ID04829","ISIN1062","4505","CUS1141"
"ID04830","ISIN1003","6093","CUS1038"
"ID04831","ISIN1133","2180","CUS1423"
"ID04832","ISIN1060","7334","CUS1003"
"ID04833","ISIN1107","9670","CUS1040"
"ID04834","ISIN1106","9821","CUS1458"
"ID04835","ISIN1105","3292","CUS1189"
"ID04836","ISIN1028","6100","CUS1322"
"ID04837","ISIN1051","9294","CUS1248"
"ID04838","ISIN1017","2391","CUS1174"
"ID04839","ISIN1012","7604","CUS1276"
"ID04840","ISIN1079","9662","CUS1193"
"ID04841","ISIN1032","4401","CUS1201"
"ID04842","ISIN1102","1367","CUS1148"
"ID04843","ISIN1101","9019","CUS1428"
"ID04844","ISIN1014","9448","CUS1453"
"ID04845","ISIN1134","4485","CUS1207"
"ID04846","ISIN1096","6704","CUS1186"
"ID04847","ISIN1057","3595","CUS1375"
"ID04848","ISIN1090","5157","CUS1066"
"ID04849","ISIN1128","5725","CUS1401"
"ID04850","ISIN1082","7164","CUS1300"
"ID04851","ISIN1043","7211","CUS1143"
"ID04852","ISIN1002","4372","CUS1374"
"ID04853","ISIN1019","7443","CUS1372"
"ID04854","ISIN1122","6611","CUS1221"
"ID04855","ISIN1009","9463","CUS1019"
"ID04856","ISIN1094","4208","CUS1138"
"ID04857","ISIN1142","2018","CUS1496"
"ID04858","ISIN1127","5598","CUS1206"
"ID04859","ISIN1123","9202","CUS1162"
"ID04860","ISIN1011","3275","CUS1146"
"ID04861","ISIN1029","4885","CUS1177"
"ID04862","ISIN1088","6741","CUS1161"
"ID04863","ISIN1011","2785","CUS1175"
"ID04864","ISIN1141","5160","CUS1393"
"ID04865","ISIN1114","8516","CUS1315"
"ID04866","ISIN1088","5483","CUS1401"
"ID04867","ISIN1105","4232","CUS1323"
"ID04868","ISIN1071","3214","CUS1335"
"ID04869","ISIN1088","3424","CUS1044"
"ID04870","ISIN1009","4091","CUS1115"
"ID04871","ISIN1015","2838","CUS1467"
"ID04872","ISIN1089","8558","CUS1307"
"ID04873","ISIN1029","1137","CUS1003"
"ID04874","ISIN1035","4035","CUS1229"
"ID04875","ISIN1134","9585","CUS1279"
"ID04876","ISIN1095","1984","CUS1020"
"ID04877","ISIN1147","2903","CUS1245"
"ID04878","ISIN1049","5335","CUS1438"
"ID04879","ISIN1040","9765","CUS1270"
"ID04880","ISIN1120","2747","CUS1015"
"ID04881","ISIN1150","2557","CUS1146"
"ID04882","ISIN1148","9951","CUS1191"
"ID04883","ISIN1005","3662","CUS1242"
"ID04884","ISIN1030","2191","CUS1072"
"ID04885","ISIN1076","5424","CUS1174"
"ID04886","ISIN1146","6901","CUS1289"
"ID04887","ISIN1136","2958","CUS1359"
"ID04888","ISIN1091","8663","CUS1421"
"ID04889","ISIN1052","2484","CUS1190"
"ID04890","ISIN1091","8499","CUS1128"
"ID04891","ISIN1149","9594","CUS1179"
"ID04892","ISIN1056","2291","CUS1056"
"ID04893","ISIN1080","4207","CUS1058"
"ID04894","ISIN1106","4866","CUS1361"
"ID04895","ISIN1149","6349","CUS1189"
"ID04896","ISIN1077","3930","CUS1134"
"ID04897","ISIN1021","8444","CUS1249"
"ID04898","ISIN1081","8795","CUS1427"
"ID04899","ISIN1057","5181","CUS1109"
"ID04900","ISIN1027","2838","CUS1234"
"ID04901","ISIN1037","6674","CUS1304"
"ID04902","ISIN1134","4970","CUS1023"
"ID04903","ISIN1024","5528","CUS1029"
"ID04904","ISIN1105","7622","CUS1309"
"ID04905","ISIN1045","3563","CUS1056"
"ID04906","ISIN1013","9680","CUS1080"
"ID04907","ISIN1054","3272","CUS1276"
"ID04908","ISIN1102","4400","CUS1264"
"ID04909","ISIN1093","4371","CUS1265"
"ID04910","ISIN1131","5268","CUS1285"
"ID04911","ISIN1063","7944","CUS1272"
"ID04912","ISIN1137","6283","CUS1013"
"ID04913","ISIN1131","4115","CUS1418"
"ID04914","ISIN1105","1859","CUS1040"
"ID04915","ISIN1097","9873","CUS1093"
"ID04916","ISIN1023","2907","CUS1317"
"ID04917","ISIN1097","2643","CUS1375"
"ID04918","ISIN1059","7244","CUS1051"
"ID04919","ISIN1142","8585","CUS1392"
"ID04920","ISIN1062","7076","CUS1436"
"ID04921","ISIN1131","6849","CUS1152"
"ID04922","ISIN1137","9239","CUS1427"
"ID04923","ISIN1070","1579","CUS1376"
"ID04924","ISIN1135","8374","CUS1476"
"ID04925","ISIN1126","9179","CUS1185"
"ID04926","ISIN1091","5403","CUS1334"
"ID04927","ISIN1094","3862","CUS1113"
"ID04928","ISIN1062","2149","CUS1334"
"ID04929","ISIN1004","5349","CUS1148"
"ID04930","ISIN1046","3604","CUS1290"
"ID04931","ISIN1024","3159","CUS1012"
"ID04932","ISIN1148","7252","CUS1368"
"ID04933","ISIN1054","8816","CUS1496"
"ID04934","ISIN1047","6654","CUS1150"
"ID04935","ISIN1031","9653","CUS1030"
"ID04936","ISIN1119","8600","CUS1263"
"ID04937","ISIN1143","4953","CUS1269"
"ID04938","ISIN1089","6084","CUS1253"
"ID04939","ISIN1065","6340","CUS1346"
"ID04940","ISIN1038","6892","CUS1155"
"ID04941","ISIN1048","8258","CUS1368"
"ID04942","ISIN1077","7007","CUS1008"
"ID04943","ISIN1030","5675","CUS1478"
"ID04944","ISIN1039","8602","CUS1249"
"ID04945","ISIN1042","3974","CUS1462"
"ID04946","ISIN1097","7045","CUS1456"
"ID04947","ISIN1073","4148","CUS1163"
"ID04948","ISIN1068","5828","CUS1087"
"ID04949","ISIN1019","2565","CUS1466"
"ID04950","ISIN1067","8403","CUS1468"
"ID04951","ISIN1135","9676","CUS1133"
"ID04952","ISIN1018","3604","CUS1188"
"ID04953","ISIN1147","1257","CUS1083"
"ID04954","ISIN1022","4350","CUS1396"
"ID04955","ISIN1089","3359","CUS1310"
"ID04956","ISIN1148","5888","CUS1478"
"ID04957","ISIN1140","5578","CUS1260"
"ID04958","ISIN1087","7690","CUS1419"
"ID04959","ISIN1029","1102","CUS1437"
"ID04960","ISIN1036","2654","CUS1394"
"ID04961","ISIN1114","2308","CUS1040"
"ID04962","ISIN1028","3139","CUS1336"
"ID04963","ISIN1137","5891","CUS1076"
"ID04964","ISIN1010","4337","CUS1073"
"ID04965","ISIN1064","9641","CUS1291"
"ID04966","ISIN1055","9066","CUS1334"
"ID04967","ISIN1014","1232","CUS1015"
"ID04968","ISIN1007","1240","CUS1316"
"ID04969","ISIN1030","7530","CUS1483"
"ID04970","ISIN1124","2560","CUS1114"
"ID04971","ISIN1057","6204","CUS1134"
"ID04972","ISIN1009","5562","CUS1422"
"ID04973","ISIN1109","3282","CUS1268"
"ID04974","ISIN1095","5511","CUS1368"
"ID04975","ISIN1141","6937","CUS1478"
"ID04976","ISIN1077","9236","CUS1105"
"ID04977","ISIN1043","4313","CUS1435"
"ID04978","ISIN1098","6106","CUS1290"
"ID04979","ISIN1034","9050","CUS1414"
"ID04980","ISIN1031","3992","CUS1453"
"ID04981","ISIN1000","6729","CUS1464"
"ID04982","ISIN1135","3013","CUS1312"
"ID04983","ISIN1130","8548","CUS1001"
"ID04984","ISIN1076","8808","CUS1308"
"ID04985","ISIN1026","5001","CUS1330"
"ID04986","ISIN1117","4486","CUS1195"
"ID04987","ISIN1043","2127","CUS1441"
"ID04988","ISIN1031","9276","CUS1131"
"ID04989","ISIN1005","6378","CUS1433"
"ID04990","ISIN1021","1623","CUS1048"
"ID04991","ISIN1022","9507","CUS1333"
"ID04992","ISIN1150","4406","CUS1092"
"ID04993","ISIN1090","3982","CUS1080"
"ID04994","ISIN1112","8196","CUS1088"
"ID04995","ISIN1029","9475","CUS1287"
"ID04996","ISIN1042","6909","CUS1158"
"ID04997","ISIN1140","4639","CUS1239"
"ID04998","ISIN1098","2643","CUS1232"
"ID04999","ISIN1015","3775","CUS1385"
"ID05000","ISIN1141","5163","CUS1062"
"ID05001","ISIN1016","8428","CUS1422"
"ID05002","ISIN1048","2197","CUS1225"
"ID05003","ISIN1036","2673","CUS1404"
"ID05004","ISIN1087","1820","CUS1300"
"ID05005","ISIN1106","7764","CUS1497"
"ID05006","ISIN1146","5473","CUS1109"
"ID05007","ISIN1149","4164","CUS1273"
"ID05008","ISIN1124","7337","CUS1308"
"ID05009","ISIN1017","2440","CUS1382"
"ID05010","ISIN1033","3395","CUS1296"
"ID05011","ISIN1036","7191","CUS1225"
"ID05012","ISIN1043","6633","CUS1103"
"ID05013","ISIN1062","1559","CUS1156"
"ID05014","ISIN1040","4933","CUS1463"
"ID05015","ISIN1004","1075","CUS1252"
"ID05016","ISIN1048","1637","CUS1477"
"ID05017","ISIN1067","3612","CUS1387"
"ID05018","ISIN1022","7801","CUS1287"
"ID05019","ISIN1148","5427","CUS1083"
"ID05020","ISIN1089","9575","CUS1314"
"ID05021","ISIN1001","3115","CUS1079"
"ID05022","ISIN1062","2076","CUS1320"
"ID05023","ISIN1056","3319","CUS1132"
"ID05024","ISIN1052","5542","CUS1290"
"ID05025","ISIN1115","4271","CUS1103"
"ID05026","ISIN1104","3578","CUS1471"
"ID05027","ISIN1130","5298","CUS1055"
"ID05028","ISIN1056","4292","CUS1492"
"ID05029","ISIN1024","8935","CUS1079"
"ID05030","ISIN1111","7811","CUS1174"
"ID05031","ISIN1116","8977","CUS1390"
"ID05032","ISIN1086","5960","CUS1035"
"ID05033","ISIN1040","5909","CUS1264"
"ID05034","ISIN1008","3371","CUS1336"
"ID05035","ISIN1136","6430","CUS1041"
"ID05036","ISIN1074","4025","CUS1420"
"ID05037","ISIN1108","4110","CUS1246"
"ID05038","ISIN1028","2856","CUS1108"
"ID05039","ISIN1025","8503","CUS1297"
"ID05040","ISIN1036","5856","CUS1191"
"ID05041","ISIN1045","6569","CUS1338"
"ID05042","ISIN1092","6592","CUS1402"
"ID05043","ISIN1040","3276","CUS1443"
"ID05044","ISIN1114","9880","CUS1021"
"ID05045","ISIN1081","1423","CUS1468"
"ID05046","ISIN1057","8837","CUS1325"
"ID05047","ISIN1083","7515","CUS1043"
"ID05048","ISIN1106","1674","CUS1482"
"ID05049","ISIN1143","1195","CUS1036"
"ID05050","ISIN1101","2576","CUS1491"
"ID05051","ISIN1130","4756","CUS1488"
"ID05052","ISIN1016","4184","CUS1155"
"ID05053","ISIN1124","9509","CUS1197"
"ID05054","ISIN1116","4549","CUS1202"
"ID05055","ISIN1111","4967","CUS1417"
"ID05056","ISIN1021","8679","CUS1271"
"ID05057","ISIN1103","3210","CUS1278"
"ID05058","ISIN1018","1791","CUS1145"
"ID05059","ISIN1114","7206","CUS1331"
"ID05060","ISIN1095","6160","CUS1235"
"ID05061","ISIN1036","2466","CUS1169"
"ID05062","ISIN1138","8705","CUS1150"
"ID05063","ISIN1143","8668","CUS1268"
"ID05064","ISIN1049","1569","CUS1320"
"ID05065","ISIN1095","7823","CUS1338"
"ID05066","ISIN1105","3490","CUS1007"
"ID05067","ISIN1069","3749","CUS1210"
"ID05068","ISIN1042","4373","CUS1303"
"ID05069","ISIN1065","1569","CUS1331"
"ID05070","ISIN1090","4677","CUS1133"
"ID05071","ISIN1050","1322","CUS1084"
"ID05072","ISIN1057","8963","CUS1096"
"ID05073","ISIN1004","8847","CUS1058"
"ID05074","ISIN1012","8511","CUS1117"
"ID05075","ISIN1042","7393","CUS1051"
"ID05076","ISIN1082","5716","CUS1259"
"ID05077","ISIN1115","3939","CUS1451"
"ID05078","ISIN1031","6062","CUS1373"
"ID05079","ISIN1119","6571","CUS1128"
"ID05080","ISIN1144","8613","CUS1393"
"ID05081","ISIN1146","3025","CUS1109"
"ID05082","ISIN1021","8101","CUS1172"
"ID05083","ISIN1047","4419","CUS1043"
"ID05084","ISIN1070","1888","CUS1106"
"ID05085","ISIN1045","8330","CUS1437"
"ID05086","ISIN1108","6084","CUS1357"
"ID05087","ISIN1122","1704","CUS1239"
"ID05088","ISIN1036","1459","CUS1191"
"ID05089","ISIN1075","8126","CUS1407"
"ID05090","ISIN1134","7979","CUS1477"
"ID05091","ISIN1117","8914","CUS1335"
"ID05092","ISIN1096","7611","CUS1187"
"ID05093","ISIN1062","3418","CUS1040"
"ID05094","ISIN1018","6141","CUS1413"
"ID05095","ISIN1015","2014","CUS1490"
"ID05096","ISIN1099","5880","CUS1295"
"ID05097","ISIN1094","6323","CUS1442"
"ID05098","ISIN1011","5005","CUS1364"
"ID05099","ISIN1117","4492","CUS1112"
"ID05100","ISIN1016","3049","CUS1003"
"ID05101","ISIN1084","2219","CUS1270"
"ID05102","ISIN1032","6041","CUS1228"
"ID05103","ISIN1037","4980","CUS1042"
"ID05104","ISIN1049","3722","CUS1395"
"ID05105","ISIN1125","5629","CUS1369"
"ID05106","ISIN1076","7172","CUS1062"
"ID05107","ISIN1102","2554","CUS1477"
"ID05108","ISIN1062","2187","CUS1354"
"ID05109","ISIN1012","1529","CUS1413"
"ID05110","ISIN1147","2708","CUS1322"
"ID05111","ISIN1107","6731","CUS1162"
"ID05112","ISIN1072","7001","CUS1362"
"ID05113","ISIN1018","9378","CUS1361"
"ID05114","ISIN1055","9798","CUS1052"
"ID05115","ISIN1098","7634","CUS1113"
"ID05116","ISIN1012","3119","CUS1132"
"ID05117","ISIN1010","8527","CUS1244"
"ID05118","ISIN1012","1418","CUS1092"
"ID05119","ISIN1129","8492","CUS1468"
"ID05120","ISIN1074","2353","CUS1171"
"ID05121","ISIN1123","1033","CUS1336"
"ID05122","ISIN1045","5114","CUS1127"
"ID05123","ISIN1024","6679","CUS1423"
"ID05124","ISIN1054","1496","CUS1258"
"ID05125","ISIN1088","8907","CUS1082"
"ID05126","ISIN1026","9838","CUS1212"
"ID05127","ISIN1132","4963","CUS1132"
"ID05128","ISIN1033","9597","CUS1495"
"ID05129","ISIN1063","8832","CUS1295"
"ID05130","ISIN1141","5654","CUS1459"
"ID05131","ISIN1053","2323","CUS1379"
"ID05132","ISIN1144","7613","CUS1352"
"ID05133","ISIN1144","5216","CUS1006"
"ID05134","ISIN1148","5424","CUS1232"
"ID05135","ISIN1112","2826","CUS1368"
"ID05136","ISIN1119","7019","CUS1130"
"ID05137","ISIN1061","2004","CUS1146"
"ID05138","ISIN1015","1113","CUS1121"
"ID05139","ISIN1098","4491","CUS1002"
"ID05140","ISIN1018","9852","CUS1367"
"ID05141","ISIN1116","4236","CUS1150"
"ID05142","ISIN1066","3983","CUS1419"
"ID05143","ISIN1087","2826","CUS1147"
"ID05144","ISIN1001","9230","CUS1054"
"ID05145","ISIN1121","2621","CUS1490"
"ID05146","ISIN1002","4600","CUS1144"
"ID05147","ISIN1010","4887","CUS1479"
"ID05148","ISIN1052","9478","CUS1029"
"ID05149","ISIN1122","5588","CUS1141"
"ID05150","ISIN1051","8404","CUS1436"
"ID05151","ISIN1011","7135","CUS1258"
"ID05152","ISIN1009","9705","CUS1499"
"ID05153","ISIN1112","7293","CUS1497"
"ID05154","ISIN1005","4442","CUS1273"
"ID05155","ISIN1148","6217","CUS1072"
"ID05156","ISIN1071","2010","CUS1072"
"ID05157","ISIN1021","9911","CUS1346"
"ID05158","ISIN1029","5888","CUS1148"
"ID05159","ISIN1133","7941","CUS1388"
"ID05160","ISIN1030","6353","CUS1102"
"ID05161","ISIN1081","8252","CUS1106"
"ID05162","ISIN1137","8975","CUS1275"
"ID05163","ISIN1057","9199","CUS1092"
"ID05164","ISIN1001","7650","CUS1345"
"ID05165","ISIN1001","4288","CUS1242"
"ID05166","ISIN1052","4212","CUS1413"
"ID05167","ISIN1005","5469","CUS1074"
"ID05168","ISIN1079","6734","CUS1295"
"ID05169","ISIN1124","9576","CUS1419"
"ID05170","ISIN1084","4959","CUS1220"
"ID05171","ISIN1129","6694","CUS1323"
"ID05172","ISIN1134","3490","CUS1038"
"ID05173","ISIN1047","1771","CUS1325"
"ID05174","ISIN1078","9796","CUS1365"
"ID05175","ISIN1134","6866","CUS1494"
"ID05176","ISIN1013","1765","CUS1200"
"ID05177","ISIN1130","8559","CUS1265"
"ID05178","ISIN1113","3583","CUS1308"
"ID05179","ISIN1129","9535","CUS1429"
"ID05180","ISIN1018","8503","CUS1368"
"ID05181","ISIN1113","7168","CUS1122"
"ID05182","ISIN1048","5652","CUS1336"
"ID05183","ISIN1020","4670","CUS1148"
"ID05184","ISIN1145","7036","CUS1465"
"ID05185","ISIN1020","4503","CUS1072"
"ID05186","ISIN1049","8170","CUS1441"
"ID05187","ISIN1143","4867","CUS1489"
"ID05188","ISIN1137","7512","CUS1188"
"ID05189","ISIN1143","8455","CUS1474"
"ID05190","ISIN1050","7483","CUS1159"
"ID05191","ISIN1120","7804","CUS1183"
"ID05192","ISIN1140","3071","CUS1061"
"ID05193","ISIN1102","9431","CUS1272"
"ID05194","ISIN1115","1048","CUS1350"
"ID05195","ISIN1017","2090","CUS1422"
"ID05196","ISIN1037","5658","CUS1145"
"ID05197","ISIN1030","5483","CUS1396"
"ID05198","ISIN1147","8478","CUS1232"
"ID05199","ISIN1058","2281","CUS1154"
"ID05200","ISIN1147","4168","CUS1218"
"ID05201","ISIN1129","1481","CUS1098"
"ID05202","ISIN1039","4233","CUS1231"
"ID05203","ISIN1047","8705","CUS1216"
"ID05204","ISIN1010","3064","CUS1083"
"ID05205","ISIN1082","8830","CUS1453"
"ID05206","ISIN1015","3608","CUS1360"
"ID05207","ISIN1083","9102","CUS1211"
"ID05208","ISIN1118","1640","CUS1266"
"ID05209","ISIN1089","7013","CUS1290"
"ID05210","ISIN1085","9840","CUS1443"
"ID05211","ISIN1131","5659","CUS1460"
"ID05212","ISIN1074","5690","CUS1061"
"ID05213","ISIN1053","6954","CUS1182"
"ID05214","ISIN1007","7458","CUS1492"
"ID05215","ISIN1128","4000","CUS1278"
"ID05216","ISIN1121","6594","CUS1321"
"ID05217","ISIN1014","4662","CUS1289"
"ID05218","ISIN1057","1403","CUS1480"
"ID05219","ISIN1064","3010","CUS1345"
"ID05220","ISIN1103","1611","CUS1450"
"ID05221","ISIN1102","1039","CUS1259"
"ID05222","ISIN1111","8879","CUS1123"
"ID05223","ISIN1093","6032","CUS1436"
"ID05224","ISIN1105","5577","CUS1318"
"ID05225","ISIN1113","3876","CUS1196"
"ID05226","ISIN1136","1509","CUS1020"
"ID05227","ISIN1067","6968","CUS1398"
"ID05228","ISIN1055","5197","CUS1213"
"ID05229","ISIN1149","2159","CUS1198"
"ID05230","ISIN1122","6021","CUS1235"
"ID05231","ISIN1144","5166","CUS1356"
"ID05232","ISIN1029","4715","CUS1093"
"ID05233","ISIN1097","4675","CUS1328"
"ID05234","ISIN1135","2422","CUS1000"
"ID05235","ISIN1083","1658","CUS1341"
"ID05236","ISIN1016","3916","CUS1094"
"ID05237","ISIN1015","4640","CUS1024"
"ID05238","ISIN1018","6530","CUS1269"
"ID05239","ISIN1047","4357","CUS1219"
"ID05240","ISIN1098","7189","CUS1268"
"ID05241","ISIN1134","6666","CUS1383"
"ID05242","ISIN1065","7608","CUS1291"
"ID05243","ISIN1037","6175","CUS1105"
"ID05244","ISIN1119","4760","CUS1057"
"ID05245","ISIN1051","5788","CUS1464"
"ID05246","ISIN1142","5948","CUS1295"
"ID05247","ISIN1037","3780","CUS1233"
"ID05248","ISIN1130","5154","CUS1363"
"ID05249","ISIN1115","3561","CUS1330"
"ID05250","ISIN1007","9342","CUS1150"
"ID05251","ISIN1108","8734","CUS1142"
"ID05252","ISIN1143","1500","CUS1461"
"ID05253","ISIN1049","9330","CUS1327"
"ID05254","ISIN1110","4623","CUS1093"
"ID05255","ISIN1040","9184","CUS1430"
"ID05256","ISIN1134","6462","CUS1183"
"ID05257","ISIN1037","9718","CUS1242"
"ID05258","ISIN1008","8796","CUS1294"
"ID05259","ISIN1111","5028","CUS1297"
"ID05260","ISIN1133","1277","CUS1064"
"ID05261","ISIN1136","6233","CUS1398"
"ID05262","ISIN1048","8650","CUS1058"
"ID05263","ISIN1139","4564","CUS1096"
"ID05264","ISIN1000","1791","CUS1122"
"ID05265","ISIN1083","5450","CUS1464"
"ID05266","ISIN1033","7297","CUS1006"
"ID05267","ISIN1001","1078","CUS1161"
"ID05268","ISIN1107","8231","CUS1084"
"ID05269","ISIN1008","9782","CUS1249"
"ID05270","ISIN1137","7663","CUS1422"
"ID05271","ISIN1070","2598","CUS1289"
"ID05272","ISIN1148","5036","CUS1186"
"ID05273","ISIN1108","5149","CUS1091"
"ID05274","ISIN1019","7650","CUS1376"
"ID05275","ISIN1053","5180","CUS1394"
"ID05276","ISIN1124","8176","CUS1156"
"ID05277","ISIN1135","8036","CUS1032"
"ID05278","ISIN1023","5495","CUS1416"
"ID05279","ISIN1115","9552","CUS1019"
"ID05280","ISIN1054","5063","CUS1141"
"ID05281","ISIN1044","4440","CUS1375"
"ID05282","ISIN1115","3716","CUS1339"
"ID05283","ISIN1084","8753","CUS1194"
"ID05284","ISIN1051","9533","CUS1182"
"ID05285","ISIN1006","5079","CUS1438"
"ID05286","ISIN1041","2023","CUS1152"
"ID05287","ISIN1057","4589","CUS1315"
"ID05288","ISIN1046","2192","CUS1326"
"ID05289","ISIN1119","5922","CUS1296"
"ID05290","ISIN1047","1651","CUS1350"
"ID05291","ISIN1139","3172","CUS1166"
"ID05292","ISIN1077","9006","CUS1146"
